Credential Type,License #,Status,Effective Date,Producer Name,Producer Credential,Brand Name,Recorded Date,Tetrahydrocannabinol (THC),Tetrahydrocannabinol acid (THCA),Cannabidiols (CBD),Carboxylic acids (CBDA),Other Active Ingredient (>1%),
MMBR,MMBR.0000134,ACTIVE,03/13/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol A 19,8/9/2018 8:47:25 AM,.884,18.33,<.01,<.1,N/A,
MMBR,MMBR.0000135,ACTIVE,03/13/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol G 19,8/9/2018 8:46:41 AM,.73,18.736,<.01,.035,N/A,
MMBR,MMBR.0000136,ACTIVE,03/13/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin A 18,8/9/2018 8:45:58 AM,1.41,16.479,<.1,<.1,N/A,
MMBR,MMBR.0000137,ACTIVE,03/17/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15015P,8/9/2018 8:44:16 AM,4.983,2.506,0.092,<0.01,N/A,
MMBR,MMBR.0000138,ACTIVE,03/17/2015,CURALEAF LLC,MMPR.0000003,T25 PURPLE,8/9/2018 8:43:33 AM,0.616,24.647,<0.010,0.056,N/A,
MMBR,MMBR.0000139,ACTIVE,03/17/2015,CURALEAF LLC,MMPR.0000003,T10 HIMALAYAN SEA SALT WHEAT CRACKER,8/9/2018 8:42:30 AM,0.225,<0.010,<0.010,<0.010,N/A,
MMBR,MMBR.0000140,ACTIVE,03/24/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol E 165mg VPen,8/9/2018 8:34:11 AM,65.269,.246,.722,<.01,N/A,
MMBR,MMBR.0000141,ACTIVE,03/24/2015,ADVANCED GROW LABS LLC,MMPR.0000001,INDICORE COOKIE - 20MG EDIBLE,8/9/2018 8:33:20 AM,21.946,<.01,<.01,<.01,N/A,
MMBR,MMBR.0000142,ACTIVE,03/24/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Concentrated Oil Blend 4,8/9/2018 8:32:56 AM,61.90,2.20,0.20,0.06,N/A,
MMBR,MMBR.0000143,ACTIVE,03/24/2015,CURALEAF LLC,MMPR.0000003,C230 CBD VAPE  CARTRIDGE,8/9/2018 8:32:01 AM,0.805,0.280,12.323,3.060,N/A,
MMBR,MMBR.0000144,ACTIVE,03/25/2015,CURALEAF LLC,MMPR.0000003,T23 CINNAMON SUGAR COOKIE,8/9/2018 8:31:22 AM,0.156,0.044,<0.010,<0.010,N/A,
MMBR,MMBR.0000145,ACTIVE,03/25/2015,CURALEAF LLC,MMPR.0000003,C10 CBD TINCTURE,8/9/2018 8:30:56 AM,0.074,0.024,1.164,0.288,N/A,
MMBR,MMBR.0000146,ACTIVE,03/25/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant360X,8/9/2018 8:30:29 AM,53.038,1.172,0.598,<0.01,N/A,
MMBR,MMBR.0000147,ACTIVE,03/25/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15017X,8/9/2018 8:29:48 AM,17.649,43.732,0.209,0.023,N/A,
MMBR,MMBR.0000148,ACTIVE,03/25/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15016X,8/9/2018 8:29:01 AM,45.331,39.092,1.159,0.135,N/A,
MMBR,MMBR.0000149,ACTIVE,03/25/2015,CURALEAF LLC,MMPR.0000003,C197 CBD VAPE CARTRIDGE,8/9/2018 8:27:57 AM,0.805,0.280,12.323,3.060,N/A,
MMBR,MMBR.0000150,ACTIVE,03/25/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,FIORADEN B E-CIG LIQUID 1,8/8/2018 11:16:38 AM,20.90,8.20,0.23,0.22,N/A,
MMBR,MMBR.0000151,ACTIVE,03/26/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Concentrated Oil Blend 5,3/26/2015 11:38:47 AM,38.06,1.75,22.53,13.35,,
MMBR,MMBR.0000152,ACTIVE,03/26/2015,CURALEAF LLC,MMPR.0000003,T14 COCONUT BUTTER,8/8/2018 11:15:09 AM,0.107,0.030,<0.010,<0.010,N/A,
MMBR,MMBR.0000153,ACTIVE,03/26/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol A 375 MG 1/2 ML Oil,8/8/2018 11:14:42 AM,65.952,8.69,.7,.01,N/A,
MMBR,MMBR.0000154,ACTIVE,03/27/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Sativum Vanilla Strips 8.5 MB x 12,8/8/2018 11:13:23 AM,8.6,.075,<.01,<.01,N/A,
MMBR,MMBR.0000155,ACTIVE,03/27/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Indicore 40MG Edible,8/8/2018 11:12:36 AM,41.57,<.1,<.1,<.1,N/A,
MMBR,MMBR.0000156,ACTIVE,03/31/2015,CURALEAF LLC,MMPR.0000003,T17 GOLD GRANOLA,8/8/2018 11:12:06 AM,0.209,0.023,<0.010,<0.010,N/A,
MMBR,MMBR.0000157,ACTIVE,04/01/2015,CURALEAF LLC,MMPR.0000003,C83 CBD ORAL SYRINGE (BLEND),8/8/2018 11:11:42 AM,0.624,0.173,9.703,1.430,N/A,
MMBR,MMBR.0000159,ACTIVE,04/02/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Cannabidiol A 2:1 Vpen-200MG,8/8/2018 11:10:38 AM,45.30,.07,21.549,.289,N/A,
MMBR,MMBR.0000160,ACTIVE,04/02/2015,CURALEAF LLC,MMPR.0000003,T11 ALMOND BUTTER (GOLD),8/8/2018 11:09:23 AM,0.071,<0.010,<0.010,<0.010,N/A,
MMBR,MMBR.0000161,ACTIVE,04/02/2015,CURALEAF LLC,MMPR.0000003,C12T9 HH RED,8/8/2018 10:52:43 AM,0.425,8.984,0.191,12.617,N/A,
MMBR,MMBR.0000162,ACTIVE,04/02/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Fioraleve A Oral Syringe,8/8/2018 10:51:01 AM,3.69,0.37,4.68,0.11,N/A,
MMBR,MMBR.0000163,ACTIVE,04/02/2015,CURALEAF LLC,MMPR.0000003,T417 LIMONE INDICA VAPE,8/8/2018 10:49:59 AM,10.329,17.694,0.103,<0.010,N/A,
MMBR,MMBR.0000164,ACTIVE,04/02/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Fioraden B Wax 3,8/8/2018 10:51:34 AM,46.38,24.97,0.0,0.18,N/A,
MMBR,MMBR.0000165,ACTIVE,04/06/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin A VPen 175MG,8/8/2018 10:47:44 AM,66.235,3.516,.735,.043,N/A,
MMBR,MMBR.0000166,ACTIVE,04/07/2015,CURALEAF LLC,MMPR.0000003,T15 ICED SUGAR COOKIE(VIOLET),8/8/2018 10:47:14 AM,0.076,<0.010,<0.010,<0.010,N/A,
MMBR,MMBR.0000167,ACTIVE,04/07/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15019X,8/8/2018 10:46:47 AM,13.221,52.792,0.123,0.166,N/A,
MMBR,MMBR.0000168,ACTIVE,04/07/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15018X,8/8/2018 10:46:16 AM,11.289,66.095,0.115,0.059,N/A,
MMBR,MMBR.0000169,ACTIVE,04/07/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,FIORA-BLEND WAX 1,4/6/2015 2:25:56 PM,16.43,13.00,5.80,30.36,,
MMBR,MMBR.0000170,ACTIVE,04/08/2015,CURALEAF LLC,MMPR.0000003,T20 PURPLE,8/8/2018 10:45:26 AM,0.362,20.248,<0.010,0.060,N/A,
MMBR,MMBR.0000171,ACTIVE,04/08/2015,CURALEAF LLC,MMPR.0000003,C10T8 HH RED,8/8/2018 10:44:53 AM,0.308,7.602,0.129,10.495,N/A,
MMBR,MMBR.0000172,ACTIVE,04/08/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Seraden Kief 1,4/8/2015 10:25:46 AM,1.00,31.90,0.00,0.20,,
MMBR,MMBR.0000173,ACTIVE,04/09/2015,ADVANCED GROW LABS LLC,MMPR.0000001,INDICORE VANILLA STRIPS 10MG,8/8/2018 10:43:54 AM,9.324,.333,.129,.015,N/A,
MMBR,MMBR.0000174,ACTIVE,04/09/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol A VPen 165MG,8/8/2018 10:43:17 AM,38.45,1.33,.53,.068,N/A,
MMBR,MMBR.0000175,ACTIVE,04/09/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Tauradene Flower,8/8/2018 10:42:45 AM,2.02,25.30,0.0,0.41,N/A,
MMBR,MMBR.0000176,ACTIVE,04/09/2015,ADVANCED GROW LABS LLC,MMPR.0000001,HYBRIDENE SMORE COOKIE - 20MG,8/8/2018 10:41:41 AM,.245,.042,<.01,<.01,N/A,
MMBR,MMBR.0000177,ACTIVE,04/09/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Depacan Kief,4/8/2015 10:25:46 AM,0.70,36.70,0.20,1.00,,
MMBR,MMBR.0000178,ACTIVE,04/09/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15020X,8/8/2018 10:40:49 AM,8.021,70.961,0.129,0.25,N/A,
MMBR,MMBR.0000179,ACTIVE,04/09/2015,CURALEAF LLC,MMPR.0000003,T66 LEMON LIMONE VAPE,8/8/2018 10:39:50 AM,17.704,40.875,<0.010,0.153,N/A,
MMBR,MMBR.0000180,ACTIVE,04/09/2015,CURALEAF LLC,MMPR.0000003,T337 LEMON LIMONE VAPE,8/8/2018 10:39:01 AM,17.704,40.875,<0.010,0.153,N/A,
MMBR,MMBR.0000181,ACTIVE,04/09/2015,CURALEAF LLC,MMPR.0000003,C10T8 BIANCA,8/8/2018 10:38:17 AM,0.624,7.882,0.419,9.877,N/A,
MMBR,MMBR.0000182,ACTIVE,04/10/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Sativum Peanut Butter Cookie 20MG,8/8/2018 10:37:28 AM,.075,<.01,<.01,<.01,N/A,
MMBR,MMBR.0000183,ACTIVE,04/13/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin B VPen 165MG,4/13/2015 1:56:00 PM,30.845,7.434,.301,.073,No,
MMBR,MMBR.0000184,ACTIVE,04/16/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15021,4/14/2015 4:44:45 PM,0.294,21.314,<.01,0.063,,
MMBR,MMBR.0000185,ACTIVE,04/16/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15022,4/14/2015 4:44:45 PM,0.3,23.705,<0.01,0.061,,
MMBR,MMBR.0000186,ACTIVE,04/16/2015,CURALEAF LLC,MMPR.0000003,T30 CITRON VAPE,4/14/2015 4:44:45 PM,14.59%,17.35%,0.11%,0.11%,,
MMBR,MMBR.0000187,ACTIVE,04/16/2015,CURALEAF LLC,MMPR.0000003,T479 CITRON VAPE,4/14/2015 4:44:45 PM,14.59%,17.35%,0.11%,0.11%,,
MMBR,MMBR.0000188,ACTIVE,04/16/2015,CURALEAF LLC,MMPR.0000003,T28 LIMONE VAPE,4/14/2015 4:44:45 PM,10.329%,17.694%,0.103%,<0.010%,,
MMBR,MMBR.0000189,ACTIVE,04/16/2015,CURALEAF LLC,MMPR.0000003,T25 GOLD VAPE ,4/14/2015 4:44:45 PM,24.626%,0.446%,0.227%,0.068%,,
MMBR,MMBR.0000190,ACTIVE,04/16/2015,CURALEAF LLC,MMPR.0000003,T24 LEMON CITRON VAPE,4/14/2015 4:44:45 PM,3.611%,22.373%,0.022%,1.123%,,
MMBR,MMBR.0000191,ACTIVE,04/16/2015,CURALEAF LLC,MMPR.0000003,T19 LEMON LIMONE VAPE,4/14/2015 4:44:45 PM,6.945%,14.727%,0.072%,0.063%,,
MMBR,MMBR.0000192,ACTIVE,04/16/2015,CURALEAF LLC,MMPR.0000003,T390 LEMON CITRON VAPE,4/14/2015 4:44:45 PM,10.468%,53.806%,0.040%,1.084%,,
MMBR,MMBR.0000193,ACTIVE,04/17/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Sativum Vanilla Strips 10mg x 10,8/8/2018 10:31:31 AM,8.888,.077,.085,.010,N/A,
MMBR,MMBR.0000194,ACTIVE,04/20/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Seraden Tincture 1,4/7/2015 9:09:02 AM,4.93,0.15,0.41,0.08,,
MMBR,MMBR.0000195,ACTIVE,04/20/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin B VPen 200MG,8/8/2018 10:30:13 AM,46.837,1.38,.44,.042,N/A,
MMBR,MMBR.0000196,ACTIVE,04/20/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin C VPen 200MG,8/8/2018 9:53:28 AM,43.815,2.265,.443,.059,N/A,
MMBR,MMBR.0000197,ACTIVE,04/20/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol C VPen 200MG,8/8/2018 9:52:53 AM,45.046,.933,.322,.039,N/A,
MMBR,MMBR.0000198,ACTIVE,04/20/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15023P,8/8/2018 9:52:21 AM,1.536,0.846,0.030,<0.010,N/A,
MMBR,MMBR.0000199,ACTIVE,04/21/2015,CURALEAF LLC,MMPR.0000003,T17 CHIA SEED AGAVE TEACAKE (GOLD),8/8/2018 9:51:53 AM,0.116,<0.010,<0.010,<0.010,N/A,
MMBR,MMBR.0000200,ACTIVE,04/21/2015,CURALEAF LLC,MMPR.0000003,T19 HAZEL,8/8/2018 9:49:54 AM,0.974,18.427,<0.010,0.057,N/A,
MMBR,MMBR.0000201,ACTIVE,04/21/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Nero Wax 1,4/21/2015 1:11:52 PM,26.9,58.00,0.84,1.83,,
MMBR,MMBR.0000202,ACTIVE,04/21/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Xenoden Flower,8/8/2018 9:48:55 AM,0.55,25.50,0.0,0.0,N/A,
MMBR,MMBR.0000203,ACTIVE,04/21/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15024P,8/8/2018 9:48:00 AM,7.868,0.014,0.108,0.023,N/A,
MMBR,MMBR.0000204,ACTIVE,04/24/2015,CURALEAF LLC,MMPR.0000003,T18 SAPPHIRE,8/8/2018 9:47:25 AM,0.373,18.185,<0.010,0.051,N/A,
MMBR,MMBR.0000205,ACTIVE,04/24/2015,CURALEAF LLC,MMPR.0000003,C21 CBD TINCTURE,8/8/2018 9:46:44 AM,0.123,0.106,2.355,0.553,N/A,
MMBR,MMBR.0000206,ACTIVE,04/28/2015,CURALEAF LLC,MMPR.0000003,C79T12 CURAVEX SUNRISE SPRAY,8/8/2018 9:46:11 AM,1.412,0.975,8.947,2.099,N/A,
MMBR,MMBR.0000207,ACTIVE,04/28/2015,CURALEAF LLC,MMPR.0000003,C166T139 BIANCA VAPE,8/8/2018 9:45:37 AM,13.220,11.212,7.331,21.830,N/A,
MMBR,MMBR.0000208,ACTIVE,04/28/2015,CURALEAF LLC,MMPR.0000003,C787T646 BIANCA TINCTURE,8/8/2018 9:44:57 AM,7.262,3.512,8.846,1.600,N/A,
MMBR,MMBR.0000209,ACTIVE,04/28/2015,CURALEAF LLC,MMPR.0000003,C83T70 BIANCA VAPE,8/8/2018 9:43:49 AM,13.220,11.211,7.331,21.830,N/A,
MMBR,MMBR.0000210,ACTIVE,04/28/2015,CURALEAF LLC,MMPR.0000003,T344 GOLD VAPE,8/8/2018 9:43:07 AM,15.904,43.411,0.158,0.220,N/A,
MMBR,MMBR.0000211,ACTIVE,04/28/2015,CURALEAF LLC,MMPR.0000003,T688 GOLD  VAPE,8/8/2018 9:42:29 AM,15.904,43.411,0.158,0.220,N/A,
MMBR,MMBR.0000212,ACTIVE,04/29/2015,"DXR FINANCE 3, LLC",MMPR.0000004,TheraplantBalm-AC,8/8/2018 9:41:57 AM,0.279,0.118,<0.010,<0.010,"BEES WAX, SHEA BUTTER, COCONUT OIL, ALMOND EXTRACT, COCONUT EXTRACT",
MMBR,MMBR.0000213,ACTIVE,04/29/2015,"DXR FINANCE 3, LLC",MMPR.0000004,TheraplantBalm-P,8/8/2018 9:41:34 AM,0.33,0.136,<0.01,<0.01,"BEES WAX, SHEA BUTTER, COCONUT OIL, PEPPERMINT EXTRACT",
MMBR,MMBR.0000214,ACTIVE,04/29/2015,"DXR FINANCE 3, LLC",MMPR.0000004,TheraplantBalm-V,8/8/2018 9:41:09 AM,0.259,0.106,<0.010,<0.010,"BEES WAX, SHEA BUTTER, VANILLA EXTRACT",
MMBR,MMBR.0000215,ACTIVE,04/29/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol A Capsules 5x40MG,8/8/2018 9:40:40 AM,8.995,0.257,0.11,.01,N/A,
MMBR,MMBR.0000216,ACTIVE,04/29/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Kylix Flower,8/8/2018 9:38:42 AM,0.47,23.50,0.0,0.10,N/A,
MMBR,MMBR.0000217,ACTIVE,04/29/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15025X,8/8/2018 9:38:05 AM,23.051,48.846,0.204,0.207,N/A,
MMBR,MMBR.0000218,ACTIVE,05/01/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Cannabidiol B 2:1 VPen 300MG,8/8/2018 9:37:23 AM,30.198,.037,17.117,.010,N/A,
MMBR,MMBR.0000219,ACTIVE,05/04/2015,CURALEAF LLC,MMPR.0000003,T27 PURPLE,8/8/2018 9:36:46 AM,0.645,26.052,<0.010,0.074,N/A,
MMBR,MMBR.0000220,ACTIVE,05/04/2015,CURALEAF LLC,MMPR.0000003,T30 INFUSED BUTTER (SATIVA),8/8/2018 9:36:05 AM,0.217,0.060,<0.010,<0.010,N/A,
MMBR,MMBR.0000221,ACTIVE,05/04/2015,CURALEAF LLC,MMPR.0000003,T34 INFUSED BUTTER (INDICA),8/8/2018 9:35:36 AM,0.246,0.014,<0.010,<0.010,N/A,
MMBR,MMBR.0000222,ACTIVE,05/06/2015,CURALEAF LLC,MMPR.0000003,T74 LIMONE VAPE GLOBE,8/8/2018 9:35:11 AM,23.298,51.074,0.182,0.166,N/A,
MMBR,MMBR.0000223,ACTIVE,05/06/2015,CURALEAF LLC,MMPR.0000003,T100 LIMONE VAPE,8/8/2018 9:34:15 AM,5.424,4.873,0.128,0.118,N/A,
MMBR,MMBR.0000224,ACTIVE,05/06/2015,CURALEAF LLC,MMPR.0000003,T370 LIMONE VAPE GLOBE REFILLS,8/8/2018 9:33:36 AM,23.298,51.074,0.182,0.166,N/A,
MMBR,MMBR.0000225,ACTIVE,05/06/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Loragen Flower,8/8/2018 9:33:00 AM,1.61,23.9,0.0,0.1,N/A,
MMBR,MMBR.0000226,ACTIVE,05/07/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol C VPen 200MG,8/8/2018 9:32:09 AM,43.501,1.027,3.282,.689,N/A,
MMBR,MMBR.0000227,ACTIVE,05/08/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,CPS Oil 523,5/7/2015 2:49:31 PM,50.50,1.82,0.16,0.68,,
MMBR,MMBR.0000228,ACTIVE,05/11/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15026P,8/8/2018 9:31:13 AM,9.44,0.016,<0.01,0.011,N/A,
MMBR,MMBR.0000229,ACTIVE,05/11/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol C Pure VPen 300MG,8/8/2018 9:30:36 AM,67.52,0.298,0.535,0.608,N/A,
MMBR,MMBR.0000230,ACTIVE,05/13/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15027T,8/8/2018 9:28:28 AM,2.783,1.285,0.052,0.012,"ETHANOL, VANILLA EXTRACT, MCT OIL, ORGANIC AGAVE NECTAR, LIQUID SUGAR",
MMBR,MMBR.0000231,ACTIVE,05/13/2015,CURALEAF LLC,MMPR.0000003,T22 UMBER,8/8/2018 9:28:02 AM,0.664,21.202,<0.010,0.061,N/A,
MMBR,MMBR.0000232,ACTIVE,05/13/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol J Pure VPen 300MG,8/8/2018 9:27:17 AM,64.023,5.389,0.589,0.95,N/A,
MMBR,MMBR.0000233,ACTIVE,05/13/2015,CURALEAF LLC,MMPR.0000003,T41 CURAVEX GOLD,8/8/2018 9:26:26 AM,4.242,0.749,0.050,0.010,N/A,
MMBR,MMBR.0000234,ACTIVE,05/13/2015,CURALEAF LLC,MMPR.0000003,C45 SUNRISE CURAVEX,8/8/2018 9:25:47 AM,0.272,0.075,4.449,0.597,N/A,
MMBR,MMBR.0000235,ACTIVE,05/14/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,CPS Oil 800-30,8/8/2018 9:24:34 AM,77.27,1.29,1.89,1.08,N/A,
MMBR,MMBR.0000236,ACTIVE,05/14/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,CPS Oil 355-589,5/14/2015 1:33:50 PM,31.70,1.15,45.00,9.58,,
MMBR,MMBR.0000237,ACTIVE,05/18/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,CPS Concentrate T87,5/18/2015 4:42:09 PM,57.10,29.39,1.04,2.83,Yes,
MMBR,MMBR.0000238,ACTIVE,05/19/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol A 25,8/8/2018 9:22:59 AM,0.512,24.455,<0.01,0.07,N/A,
MMBR,MMBR.0000239,ACTIVE,05/19/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol B 24,8/8/2018 9:22:15 AM,0.897,23.065,<0.01,0.072,N/A,
MMBR,MMBR.0000240,ACTIVE,05/21/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15028,8/8/2018 9:21:30 AM,0.54,24.303,",0.01",0.062,N/A,
MMBR,MMBR.0000241,ACTIVE,05/22/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Seraden Tincture 2,5/21/2015 8:10:42 AM,5.5,0.50,0.34,<0.01,,
MMBR,MMBR.0000242,ACTIVE,05/22/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15030X,8/8/2018 9:20:19 AM,3.209,13.021,0.037,0.035,N/A,
MMBR,MMBR.0000243,ACTIVE,05/22/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15029X,8/8/2018 9:19:38 AM,18.685,47.458,0.273,0.276,N/A,
MMBR,MMBR.0000244,ACTIVE,05/22/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol B 23.5,8/8/2018 9:18:52 AM,1.916,21.643,<0.01,0.08,N/A,
MMBR,MMBR.0000245,ACTIVE,05/22/2015,CURALEAF LLC,MMPR.0000003,C13T22 COCONUT DROPS (HH RED),8/8/2018 9:18:04 AM,2.754,0.244,1.598,0.044,N/A,
MMBR,MMBR.0000246,ACTIVE,05/22/2015,CURALEAF LLC,MMPR.0000003,C17T17 SAFFLOWER DROPS (HH RED),8/8/2018 9:17:28 AM,2.252,0.677,2.273,0.024,N/A,
MMBR,MMBR.0000247,ACTIVE,05/22/2015,CURALEAF LLC,MMPR.0000003,T24 PURPLE,8/8/2018 9:16:55 AM,0.452,23.972,<0.010,0.061,N/A,
MMBR,MMBR.0000248,ACTIVE,05/22/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin A Pure Oil,8/8/2018 9:16:07 AM,71.716,2.681,<0.01,0.079,N/A,
MMBR,MMBR.0000249,ACTIVE,05/22/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin A 25,8/8/2018 9:14:39 AM,1.108,23.599,<0.01,0.062,N/A,
MMBR,MMBR.0000250,ACTIVE,05/22/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol D 25,8/8/2018 9:13:50 AM,0.964,23.805,<0.01,0.073,N/A,
MMBR,MMBR.0000251,ACTIVE,05/26/2015,CURALEAF LLC,MMPR.0000003,C391N109T45 ORAL CONCENTRATE (HH RED),8/8/2018 9:13:03 AM,4.432,0.033,38.868,0.305,N/A,
MMBR,MMBR.0000252,ACTIVE,05/26/2015,CURALEAF LLC,MMPR.0000003,C272T247 ORAL CONCENTRATE (HH RED),8/8/2018 9:12:23 AM,25.048,0.732,27.558,0.521,N/A,
MMBR,MMBR.0000253,ACTIVE,05/26/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Ecig 287 PG,5/26/2015 9:02:35 AM,24.6,4.14,0.47,0.68,,
MMBR,MMBR.0000254,ACTIVE,05/26/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15031V,8/8/2018 9:11:19 AM,36.121,34.102,0.308,0.199,N/A,
MMBR,MMBR.0000255,ACTIVE,05/27/2015,CURALEAF LLC,MMPR.0000003,T25 SAPPHIRE,8/8/2018 9:10:28 AM,0.540,23.554,<0.010,0.058,N/A,
MMBR,MMBR.0000256,ACTIVE,05/27/2015,CURALEAF LLC,MMPR.0000003,T82 SHATTER (GOLD),8/8/2018 9:09:32 AM,21.418,60.333,<0.010,0.280,N/A,
MMBR,MMBR.0000257,ACTIVE,05/28/2015,CURALEAF LLC,MMPR.0000003,T1 DUTCH CHOCOLATE COOKIE,8/8/2018 9:08:32 AM,<0.093,<0.010,<0.010,<0.010,N/A,
MMBR,MMBR.0000258,ACTIVE,05/28/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol A Pure VPen 320MG,8/8/2018 9:08:07 AM,77.414,0.053,1.104,<0.01,N/A,
MMBR,MMBR.0000259,ACTIVE,05/29/2015,CURALEAF LLC,MMPR.0000003,C20T7 SAFFLOWER TINCTURE (RAINBOW),8/8/2018 9:07:16 AM,0.864,0.499,2.435,0.853,N/A,
MMBR,MMBR.0000260,ACTIVE,05/29/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Fioraden A Wax 1,5/28/2015 5:48:20 PM,46.70,27.20,0.01,0.01,,
MMBR,MMBR.0000261,ACTIVE,05/29/2015,"DXR FINANCE 3, LLC",MMPR.0000004,Theraplant15033,8/8/2018 9:06:12 AM,0.331%,22.145%,<0.010%,0.069%,N/A,
MMBR,MMBR.0000262,ACTIVE,06/01/2015,CURALEAF LLC,MMPR.0000003,C62T54 TINCTURE (RAINBOW),8/8/2018 9:05:30 AM,5.534,0.397,6.393,0.711,N/A,
MMBR,MMBR.0000263,ACTIVE,06/01/2015,CURALEAF LLC,MMPR.0000003,C45T12 CURAVEX (SUNRISE),8/8/2018 9:04:48 AM,1.199,0.025,4.531,0.474,N/A,
MMBR,MMBR.0000264,ACTIVE,06/01/2015,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Nero Wax 2,6/1/2015 10:20:28 AM,17.56,65.17,0.00,0.52,,
MMBR,MMBR.0000265,ACTIVE,06/03/2015,CURALEAF LLC,MMPR.0000003,T22 HAZEL,8/8/2018 9:03:43 AM,0.826,21.121,<0.010,0.062,N/A,
MMBR,MMBR.0000266,ACTIVE,06/03/2015,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin DVPen 200mg,8/8/2018 9:02:52 AM,47.01,.03,.01,.01,N/A,
